confirmation_schema_version,protocol,lane,source_control_type,source_metrics_artifact,reuse_status,rerun_reason,schema_version,target_name,target_type,validation_protocol,fold,seed,architecture,control_type,feature_name,n_train,n_test,checkpoint_restore_pass,eval_mode_scoring,dropout_disabled,ar_baseline_reused,ar_baseline_newly_trained,frozen_ar_train_checksum,frozen_ar_test_checksum,decision_threshold_train_only,pr_auc,roc_auc,f1,precision,recall,balanced_accuracy,continuous_mae,continuous_mse,continuous_rmse,continuous_pearson,continuous_spearman,spearman_future_movement,top_1pct_precision,top_1pct_recall,top_1pct_lift,top_1pct_avg_true_movement,top_1pct_avg_true_movement_lift,top_5pct_precision,top_5pct_recall,top_5pct_lift,top_5pct_avg_true_movement,top_5pct_avg_true_movement_lift,top_10pct_precision,top_10pct_recall,top_10pct_lift,top_10pct_avg_true_movement,top_10pct_avg_true_movement_lift,within_video_macro_pr_auc,within_video_macro_roc_auc,within_video_macro_spearman_future_movement,within_video_macro_top_5pct_lift,within_video_video_count,best_epoch,epochs_run,best_inner_val_delta_vs_frozen_ar,best_inner_val_secondary_delta,early_stopping_reason,residual_suppressed,checkpoint_restored,checkpoint_path,checkpoint_checksum,label_policy,alpha_final,gate_mean,gate_p05,gate_p50,gate_p95,delta_vs_frozen_ar_pr_auc,delta_vs_frozen_ar_roc_auc,delta_vs_frozen_ar_top_1pct_recall,delta_vs_frozen_ar_top_5pct_recall,delta_vs_frozen_ar_top_10pct_recall,delta_vs_frozen_ar_spearman_future_movement,source_row_sha256,test_positive_rate
again_dense_2hz_phase5_selected_head_420_confirmation_v1,grouped_video,shuffled_pca_residual,shuffled_pca_residual,temporal_residual_grouped_compat_seed_metrics.csv,reused_existing_scored_row,,again_dense_2hz_phase5_temporal_residual_grouped_compat_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,grouped_video,1,20260631,short_temporal_conv_residual,shuffled_pca_residual,temporal_mean_2s_then_pca256,183216,45808,True,True,True,False,True,b9cc7075eb87cbb49557d83f7baa3ed4,1eec1f15a6337d020f24ceff30b602cf,-1.969048857688904,0.2237857100386542,0.703935815711638,0.2861103410036041,0.2148433433954408,0.4281269446172993,0.6220464913146759,0.0782523229718208,0.0131222223863005,0.1145522692324362,0.2983449293914018,0.2451411913555659,0.2012050357037021,0.4052287581699346,0.0385812072184194,3.850387669414721,0.2059192508459091,0.1292155385017395,0.3221300742034046,0.1530802738021157,3.06080365880721,0.1660912334918975,0.0893875211477279,0.2728661864221786,0.2592823065753993,2.59270986675527,0.146984115242958,0.0702804028987884,0.2462647609850838,0.6481733033594498,0.1380342088630355,2.397707240245334,199,1.0,9.0,0.0002207508419247,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold1__short_temporal_conv_residual__shuffled_pca_residual__seed20260631__best.npz,03cf224d49d602c3a592cd229182082a,true_train_and_true_inner_val_selection,0.0021409429609775,0.0215358585119247,0.0072195893153548,0.0184064600616693,0.0465003810822963,-7.890633332502395e-05,-8.326487501086888e-05,0.0,0.0,0.0,-0.0007494553694119,8696fb3ea12add2c11bd7f49bfceaf2f67fac3878fa8227229d05e861d03a01d,0.1052436255675864
again_dense_2hz_phase5_selected_head_420_confirmation_v1,grouped_video,random_pca_residual,random_pca_residual,temporal_residual_grouped_compat_seed_metrics.csv,reused_existing_scored_row,,again_dense_2hz_phase5_temporal_residual_grouped_compat_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,grouped_video,1,20260631,short_temporal_conv_residual,random_pca_residual,temporal_mean_2s_then_pca256,183216,45808,True,True,True,False,True,b9cc7075eb87cbb49557d83f7baa3ed4,1eec1f15a6337d020f24ceff30b602cf,-1.9690473079681396,0.2238003627113197,0.7039715852452537,0.2861103410036041,0.2148433433954408,0.4281269446172993,0.6220464913146759,0.078252226114273,0.0131222335621714,0.1145523180130871,0.298344001894538,0.2451856847088974,0.2012216631455006,0.4052287581699346,0.0385812072184194,3.850387669414721,0.2059192508459091,0.1292155385017395,0.3221300742034046,0.1530802738021157,3.06080365880721,0.1660912334918975,0.0893875211477279,0.2728661864221786,0.2592823065753993,2.59270986675527,0.1469841301441192,0.0702804177999496,0.245791727539119,0.648403255198264,0.1378751317338231,2.356632759170853,199,1.0,9.0,0.0002476276476648,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold1__short_temporal_conv_residual__random_pca_residual__seed20260631__best.npz,4b6da34fe8d18603e5dd83c7dce04115,true_train_and_true_inner_val_selection,0.0021426130551844,0.0217381175607442,0.0071398075670003,0.0185711681842803,0.0469893440604209,-6.425366065956895e-05,-4.749534139514289e-05,0.0,0.0,0.0,-0.0007328279276134,91494b7a1f5e263f1c5ed4f6f12bcf64f620a89362de8f41caa5676e1ef7b542,0.1052436255675864
again_dense_2hz_phase5_selected_head_420_confirmation_v1,grouped_video,label_permutation_residual,label_permutation_residual,temporal_residual_grouped_compat_seed_metrics.csv,reused_existing_scored_row,,again_dense_2hz_phase5_temporal_residual_grouped_compat_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,grouped_video,1,20260631,short_temporal_conv_residual,label_permutation_residual,temporal_mean_2s_then_pca256,183216,45808,True,True,True,False,True,b9cc7075eb87cbb49557d83f7baa3ed4,1eec1f15a6337d020f24ceff30b602cf,-2.000066101551056,0.2099058883822603,0.6969249441064347,0.27202951151306,0.1907225095945269,0.4741754822650902,0.6187575388732922,0.0789136365056037,0.0132150677964091,0.114956808395193,0.2865380676503209,0.2316719703221825,0.1967047557382136,0.3202614379084967,0.0304915992532669,3.0430483193761497,0.1781008839607238,0.1013971716165542,0.3147097337407246,0.1495540344326903,2.9902973414634126,0.163466215133667,0.0867625027894973,0.2593320235756385,0.2464219041692595,2.4641114573642087,0.1414931863546371,0.0647894740104675,0.2353074039292271,0.6489263344995676,0.1331366718327848,2.2193453865580004,199,35.0,40.0,0.0003108650412191,0.0,max_epochs_reached,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold1__short_temporal_conv_residual__label_permutation_residual__seed20260631__best.npz,817011c47cdd58c58439254e4e0c0353,permuted_train_and_permuted_inner_val_selection,0.0031028464436531,0.2406645864248275,3.5873645174433477e-06,0.0175361558794975,0.9909324049949646,-0.0139587279897189,-0.0070941364802141,-0.0080896079651524,-0.0035262393694254,-0.0128604024061398,-0.0052497353349004,a4566dbafc69bddc31d27e2e0394ebcab115fae06db907db7b6c1c71a5694397,0.1052436255675864
again_dense_2hz_phase5_selected_head_420_confirmation_v1,grouped_video,train_only_video_mean_residual,train_only_video_mean_residual,temporal_residual_grouped_compat_seed_metrics.csv,reused_existing_scored_row,,again_dense_2hz_phase5_temporal_residual_grouped_compat_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,grouped_video,1,20260631,short_temporal_conv_residual,train_only_video_mean_residual,temporal_mean_2s_then_pca256,183216,45808,True,True,True,False,True,b9cc7075eb87cbb49557d83f7baa3ed4,1eec1f15a6337d020f24ceff30b602cf,-1.9799827337265017,0.223864635225809,0.7040354648346795,0.2840480274442538,0.2122206274348985,0.4293714996888612,0.6209487112712244,0.078265443444252,0.0131220668554306,0.1145515903662214,0.2983257366943909,0.2455856197235022,0.2013802334988875,0.4052287581699346,0.0385812072184194,3.850387669414721,0.2059192508459091,0.1292155385017395,0.3221300742034046,0.1530802738021157,3.06080365880721,0.1660273522138595,0.0893236398696899,0.2728661864221786,0.2592823065753993,2.59270986675527,0.146984115242958,0.0702804028987884,0.2472713940129565,0.649015365047359,0.1381223495709032,2.4345326370707308,199,5.0,13.0,0.0005311205199328,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold1__short_temporal_conv_residual__train_only_video_mean_residual__seed20260631__best.npz,5a800319aab47b3650a5cec81201dd65,true_train_and_true_inner_val_selection,0.0023484870325773,0.0220623668283224,0.010640081949532,0.0194425769150257,0.0403123199939727,1.885382980293393e-08,1.6384248030631987e-05,0.0,0.0,0.0,-0.0005742575742266,ed3753f41700e31a471998c6137108e9787e4da7ea2e7245ade0de0f37b53a57,0.1052436255675864
again_dense_2hz_phase5_selected_head_420_confirmation_v1,grouped_video,diagnostics_only_residual,diagnostics_only_residual,temporal_residual_grouped_compat_seed_metrics.csv,reused_existing_scored_row,,again_dense_2hz_phase5_temporal_residual_grouped_compat_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,grouped_video,1,20260631,short_temporal_conv_residual,diagnostics_only_residual,temporal_mean_2s_then_pca256,183216,45808,True,True,True,False,True,b9cc7075eb87cbb49557d83f7baa3ed4,1eec1f15a6337d020f24ceff30b602cf,-1.9690210819244385,0.2237905305878447,0.7039449832993778,0.2861103410036041,0.2148433433954408,0.4281269446172993,0.6220464913146759,0.0782584547996521,0.0131221618503332,0.1145520050035494,0.2983361255199622,0.2453026263272444,0.2012957491955335,0.4052287581699346,0.0385812072184194,3.850387669414721,0.2059192508459091,0.1292155385017395,0.3221300742034046,0.1530802738021157,3.06080365880721,0.1660273522138595,0.0893236398696899,0.2728661864221786,0.2592823065753993,2.59270986675527,0.146984115242958,0.0702804028987884,0.2473538650896392,0.6489373342511988,0.1392066555694007,2.413783174892697,199,1.0,9.0,0.0002008866320515,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold1__short_temporal_conv_residual__diagnostics_only_residual__seed20260631__best.npz,d8f218dfda43f7a0b1f354d00212fd8a,true_train_and_true_inner_val_selection,0.002146273618564,0.070652037858963,0.0012527912622317,0.0138158928602933,0.3585695624351501,-7.408578413453659e-05,-7.409728727103548e-05,0.0,0.0,0.0,-0.0006587418775805,0cf8154ad21d1ca59722240d0d7ea0894ca7c76ae102f2cbe1113d51a6b65065,0.1052436255675864
again_dense_2hz_phase5_selected_head_420_confirmation_v1,grouped_video,frozen_ar_only,frozen_or_ar_only,temporal_residual_grouped_compat_seed_metrics.csv,reused_existing_scored_row,,again_dense_2hz_phase5_temporal_residual_grouped_compat_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,grouped_video,1,20260632,short_temporal_conv_residual,frozen_or_ar_only,temporal_mean_2s_then_pca256,183216,45808,True,True,True,False,True,7e632732e6d44c4338687625396b2f81,65251dfb2dc5a12b97e4220f57c59757,-1.991901159286499,0.2251412151644734,0.7030354361249223,0.2885994846437774,0.2172363178863493,0.4297863513793818,0.623815516919837,0.0777215212583541,0.0131411775946617,0.1146349754423217,0.2989656605127956,0.2456092267670633,0.2069701806016169,0.4183006535947712,0.0398257622899813,3.974593723266808,0.2159969359636306,0.139293223619461,0.3278044522042776,0.1557768097904999,3.1147202544230552,0.1678974330425262,0.0911937206983566,0.2759222877101069,0.2621862684090437,2.6217482172629287,0.1475933492183685,0.0708896368741989,0.2527773293846648,0.6502216509569027,0.169862760969331,2.391282265584213,199,,,,,,,,,,,,,,,,,,,,,,6a97ae353bf8770384c625b97ccc8cd0c5b18bbd1aa2afed00283dc5382995ab,0.1052436255675864
again_dense_2hz_phase5_selected_head_420_confirmation_v1,grouped_video,real_residual,real_residual,temporal_residual_grouped_compat_seed_metrics.csv,reused_existing_scored_row,,again_dense_2hz_phase5_temporal_residual_grouped_compat_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,grouped_video,1,20260632,short_temporal_conv_residual,real_residual,temporal_mean_2s_then_pca256,183216,45808,True,True,True,False,True,7e632732e6d44c4338687625396b2f81,65251dfb2dc5a12b97e4220f57c59757,-1.6760863661766052,0.2311398281192622,0.7050366980080757,0.2865661470312633,0.2431338537149465,0.3488902717278573,0.6105712246237793,0.078810416162014,0.0131652783602476,0.1147400468896871,0.2974698536489419,0.249836380617603,0.2209280585738659,0.4553376906318083,0.0433520016594067,4.326510875847723,0.2347231954336166,0.158019483089447,0.336534264513313,0.1599253266957062,3.197668863062817,0.1743377149105072,0.0976340025663375,0.2813796114385505,0.2673719145405517,2.6736024145980344,0.1521914899349212,0.0754877775907516,0.2779195858488844,0.6670682475886686,0.1544673850645898,2.8129670526810786,199,28.0,36.0,0.0188780811100137,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold1__short_temporal_conv_residual__real_residual__seed20260632__best.npz,8c5393b76050e641a3aca2b0371c8f52,true_train_and_true_inner_val_selection,0.0028752218931913,0.2188935577869415,1.15384309538058e-05,0.014933749102056,0.98801589012146,0.0059986129547887,0.0020012618831534,0.0035262393694254,0.0041485169052063,0.005185646131508,0.013957877972249,a06601f48dc58f8b2e881bfdce36b128c8abcfa1f86c8576b68906d03c220de3,0.1052436255675864
again_dense_2hz_phase5_selected_head_420_confirmation_v1,grouped_video,shuffled_pca_residual,shuffled_pca_residual,temporal_residual_grouped_compat_seed_metrics.csv,reused_existing_scored_row,,again_dense_2hz_phase5_temporal_residual_grouped_compat_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,grouped_video,1,20260632,short_temporal_conv_residual,shuffled_pca_residual,temporal_mean_2s_then_pca256,183216,45808,True,True,True,False,True,7e632732e6d44c4338687625396b2f81,65251dfb2dc5a12b97e4220f57c59757,-1.991896629333496,0.2250779513790734,0.7029926650138085,0.2885994846437774,0.2172363178863493,0.4297863513793818,0.623815516919837,0.0777226462960243,0.0131411300972104,0.1146347682738985,0.2989642213470397,0.2449376702078123,0.2062675637575119,0.4183006535947712,0.0398257622899813,3.974593723266808,0.2159969210624694,0.1392932087182998,0.3278044522042776,0.1557768097904999,3.1147202544230552,0.167897418141365,0.0911937057971954,0.2759222877101069,0.2621862684090437,2.6217482172629287,0.1475933194160461,0.0708896070718765,0.2491572031103517,0.6499625691831576,0.1396618273663047,2.391412064630269,199,1.0,9.0,0.0001895017290364,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold1__short_temporal_conv_residual__shuffled_pca_residual__seed20260632__best.npz,5ac8e9443ca7a816dca040a5def4bd19,true_train_and_true_inner_val_selection,0.0021389957983046,0.0206595417112112,0.0066410694271326,0.0175115726888179,0.0453209355473518,-6.326378540000288e-05,-4.2771111113726334e-05,0.0,0.0,0.0,-0.0007026168441049,fcf2eae90bdb4c26c9c78b94b0f3bbeb2b381e607b5ab5673daf2a35255de2cf,0.1052436255675864
again_dense_2hz_phase5_selected_head_420_confirmation_v1,grouped_video,random_pca_residual,random_pca_residual,temporal_residual_grouped_compat_seed_metrics.csv,reused_existing_scored_row,,again_dense_2hz_phase5_temporal_residual_grouped_compat_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,grouped_video,1,20260632,short_temporal_conv_residual,random_pca_residual,temporal_mean_2s_then_pca256,183216,45808,True,True,True,False,True,7e632732e6d44c4338687625396b2f81,65251dfb2dc5a12b97e4220f57c59757,-1.9918997287750244,0.2251167157426306,0.7030343278159434,0.2885994846437774,0.2172363178863493,0.4297863513793818,0.623815516919837,0.0777226835489273,0.0131411273032426,0.114634756087509,0.2989646751659619,0.244927297574362,0.2062909291651918,0.4183006535947712,0.0398257622899813,3.974593723266808,0.2159969359636306,0.139293223619461,0.3278044522042776,0.1557768097904999,3.1147202544230552,0.1678974330425262,0.0911937206983566,0.2759222877101069,0.2621862684090437,2.6217482172629287,0.1475933492183685,0.0708896368741989,0.2491961618218287,0.6500735986799616,0.1404570703478565,2.3997355360306627,199,1.0,9.0,0.0001837709367868,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold1__short_temporal_conv_residual__random_pca_residual__seed20260632__best.npz,147732bc675c75e44d6466cdc89c6b9a,true_train_and_true_inner_val_selection,0.0021387950982898,0.02076281234622,0.0067436592653393,0.0176122486591339,0.0452949032187461,-2.4499421842877345e-05,-1.1083089788144207e-06,0.0,0.0,0.0,-0.0006792514364251,e40379106225d4dbbd4226375edc0ba219e96f2453e0cf704797a3e9cea4adc6,0.1052436255675864
again_dense_2hz_phase5_selected_head_420_confirmation_v1,grouped_video,label_permutation_residual,label_permutation_residual,temporal_residual_grouped_compat_seed_metrics.csv,reused_existing_scored_row,,again_dense_2hz_phase5_temporal_residual_grouped_compat_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,grouped_video,1,20260632,short_temporal_conv_residual,label_permutation_residual,temporal_mean_2s_then_pca256,183216,45808,True,True,True,False,True,7e632732e6d44c4338687625396b2f81,65251dfb2dc5a12b97e4220f57c59757,-1.991899490356445,0.2251906960906476,0.7031111503287171,0.2885392006684306,0.2171680117388114,0.4297863513793818,0.6237789199500662,0.0777253434062004,0.0131406849250197,0.1146328265594971,0.2989942643132198,0.2448876234349795,0.2062435333627492,0.4183006535947712,0.0398257622899813,3.974593723266808,0.2159969359636306,0.139293223619461,0.3278044522042776,0.1557768097904999,3.1147202544230552,0.167897418141365,0.0911937057971954,0.2759222877101069,0.2621862684090437,2.6217482172629287,0.1475933343172073,0.0708896219730377,0.2499629816213224,0.6519536892731407,0.1431366151997655,2.391232642475682,199,3.0,11.0,4.398304735019065e-05,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold1__short_temporal_conv_residual__label_permutation_residual__seed20260632__best.npz,6c5de9661d03766dd5cf8613e21af55a,permuted_train_and_permuted_inner_val_selection,0.0021387913729995,0.0320068523287773,0.0040173912420868,0.0163985602557659,0.1058395355939865,4.9480926174128026e-05,7.571420379481886e-05,0.0,0.0,0.0,-0.0007266472388676,6f3cac2a021f07b9f1992864ddc394645255a5d4c12fc2e6ca21ba40cf986391,0.1052436255675864
again_dense_2hz_phase5_selected_head_420_confirmation_v1,grouped_video,train_only_video_mean_residual,train_only_video_mean_residual,temporal_residual_grouped_compat_seed_metrics.csv,reused_existing_scored_row,,again_dense_2hz_phase5_temporal_residual_grouped_compat_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,grouped_video,1,20260632,short_temporal_conv_residual,train_only_video_mean_residual,temporal_mean_2s_then_pca256,183216,45808,True,True,True,False,True,7e632732e6d44c4338687625396b2f81,65251dfb2dc5a12b97e4220f57c59757,-1.9919698238372805,0.2250944074554794,0.7030346997826556,0.2885191116062104,0.2171452525675959,0.4297863513793818,0.6237667209601425,0.0777260363101959,0.0131410947069525,0.1146346139128691,0.298950927771301,0.2451237339154653,0.2063136445768215,0.4183006535947712,0.0398257622899813,3.974593723266808,0.2159969359636306,0.139293223619461,0.3278044522042776,0.1557768097904999,3.1147202544230552,0.1678974330425262,0.0911937206983566,0.2757039947609692,0.2619788425637834,2.6196740493695247,0.1475718766450882,0.0708681643009185,0.2499862127851539,0.6490219122440171,0.1388523561492895,2.4478066224533976,199,2.0,10.0,0.0002238681810238,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold1__short_temporal_conv_residual__train_only_video_mean_residual__seed20260632__best.npz,f291248878b5f19c2d5033f66662cd2a,true_train_and_true_inner_val_selection,0.0021945550106465,0.0208024177700281,0.0082288421690464,0.0160932745784521,0.0465588197112083,-4.680770899401221e-05,-7.363422666051278e-07,0.0,0.0,-0.0002074258452602,-0.0006565360247954,0ceeba7ff3614a30c1e0bfcb9a31e9ca9e481c15f8c733630f745f69582fe62b,0.1052436255675864
again_dense_2hz_phase5_selected_head_420_confirmation_v1,grouped_video,diagnostics_only_residual,diagnostics_only_residual,temporal_residual_grouped_compat_seed_metrics.csv,reused_existing_scored_row,,again_dense_2hz_phase5_temporal_residual_grouped_compat_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,grouped_video,1,20260632,short_temporal_conv_residual,diagnostics_only_residual,temporal_mean_2s_then_pca256,183216,45808,True,True,True,False,True,7e632732e6d44c4338687625396b2f81,65251dfb2dc5a12b97e4220f57c59757,-1.997819662094116,0.2260879337631644,0.7037624741630529,0.2837640175524135,0.213611577181208,0.4225264467952707,0.6197829979603016,0.077824592590332,0.0131374606862664,0.1146187623657943,0.2992795359330986,0.2454760431145687,0.2091988543531072,0.429193899782135,0.0408628915162829,4.078098768143548,0.21692955493927,0.1402258425951004,0.3264949803579223,0.1551545322547189,3.102277963127091,0.1685839295387268,0.0918802171945571,0.2774503383540712,0.263638249325866,2.636267392516759,0.1497425734996795,0.0730388611555099,0.248787266430471,0.654895990749314,0.1422889324880688,2.4525361283589553,199,40.0,40.0,0.0038826397409992,0.0,max_epochs_reached,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold1__short_temporal_conv_residual__diagnostics_only_residual__seed20260632__best.npz,53817bcdfc406a6247deea90802b0114,true_train_and_true_inner_val_selection,0.0025452529080212,0.238239124417305,1.916226392495446e-05,0.0095939906314015,0.978988230228424,0.0009467185986909,0.0007270380381306,0.0010371292263016,-0.0006222775357809,0.0014519809168222,0.0022286737514903,e6d56cb7d53ce4bfca88a1fe70b58f26bb33958dd1934db5437568ef4293944b,0.1052436255675864
again_dense_2hz_phase5_selected_head_420_confirmation_v1,grouped_video,frozen_ar_only,frozen_or_ar_only,temporal_residual_grouped_compat_seed_metrics.csv,reused_existing_scored_row,,again_dense_2hz_phase5_temporal_residual_grouped_compat_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,grouped_video,1,20260633,short_temporal_conv_residual,frozen_or_ar_only,temporal_mean_2s_then_pca256,183216,45808,True,True,True,False,True,194f88c8a9fe7988b4b4bb99f178df01,1ea8c8d94a0516d3f3c423102655d923,-2.00091290473938,0.2196462701919752,0.6959615123664484,0.2843437152391546,0.2138450277109693,0.4241858535573532,0.6203809205327938,0.0777032151818275,0.0131787862628698,0.1147988948678071,0.2951855294385024,0.2414943530280683,0.2095734110091951,0.392156862745098,0.0373366521468574,3.726181615562632,0.2012659907341003,0.1245622783899307,0.3334788302051505,0.158473345778884,3.1686368500389004,0.1724484413862228,0.0957447290420532,0.2704649639816634,0.2570006222775358,2.569894019927824,0.1462167799472808,0.0695130676031112,0.2507813000253754,0.6489306948616048,0.1710190705688218,2.4012049760249714,199,,,,,,,,,,,,,,,,,,,,,,4228020202bb1c0e43d417c9e9a0bbd9c69b07692df2020331e79a4428c2a56c,0.1052436255675864
again_dense_2hz_phase5_selected_head_420_confirmation_v1,grouped_video,real_residual,real_residual,temporal_residual_grouped_compat_seed_metrics.csv,reused_existing_scored_row,,again_dense_2hz_phase5_temporal_residual_grouped_compat_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,grouped_video,1,20260633,short_temporal_conv_residual,real_residual,temporal_mean_2s_then_pca256,183216,45808,True,True,True,False,True,194f88c8a9fe7988b4b4bb99f178df01,1ea8c8d94a0516d3f3c423102655d923,-2.1211464405059814,0.2290974014370001,0.7077087879392824,0.2847035517192585,0.2160420916997745,0.4173408006637627,0.6196055748994271,0.076741062104702,0.013160484842956,0.1147191563905351,0.303575909348693,0.2630847462270225,0.2458644678433696,0.420479302832244,0.0400331881352416,3.995294732242156,0.2120508253574371,0.1353471130132675,0.3304233958969882,0.1570213648620618,3.139604837014984,0.1729796081781387,0.0962758958339691,0.2772320454049334,0.2634308234806057,2.634193224623354,0.1504958122968673,0.0737920999526977,0.2572136292596315,0.669689000422302,0.196419331919176,2.454771490659048,199,23.0,31.0,0.0055572238479071,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold1__short_temporal_conv_residual__real_residual__seed20260633__best.npz,1a16617212dad6073d8f2ec7c82e912b,true_train_and_true_inner_val_selection,0.0028026574291288,0.2493643909692764,4.705659193859901e-06,0.019522588700056,0.9930970072746276,0.0094511312450249,0.0117472755728339,0.0026965359883841,-0.0014519809168222,0.0064302012030699,0.0362910568341745,1ba34ab232a10fd39ae89e79f956791ff682b4a33195693c0ed52bb0c65048d4,0.1052436255675864
again_dense_2hz_phase5_selected_head_420_confirmation_v1,grouped_video,shuffled_pca_residual,shuffled_pca_residual,temporal_residual_grouped_compat_seed_metrics.csv,reused_existing_scored_row,,again_dense_2hz_phase5_temporal_residual_grouped_compat_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,grouped_video,1,20260633,short_temporal_conv_residual,shuffled_pca_residual,temporal_mean_2s_then_pca256,183216,45808,True,True,True,False,True,194f88c8a9fe7988b4b4bb99f178df01,1ea8c8d94a0516d3f3c423102655d923,-2.0009562969207764,0.2195491829308789,0.6959200115090043,0.2842046718576195,0.2137404580152671,0.4239784277120929,0.6202650086202399,0.0776978656649589,0.0131795834749937,0.1148023670269638,0.2951332528639236,0.2410002278332385,0.2088662038176603,0.392156862745098,0.0373366521468574,3.726181615562632,0.2012659907341003,0.1245622783899307,0.3334788302051505,0.158473345778884,3.1686368500389004,0.1723756939172744,0.0956719815731048,0.2704649639816634,0.2570006222775358,2.569894019927824,0.1462167799472808,0.0695130676031112,0.2474739526488248,0.6493360838824419,0.1416425310137719,2.4341165051089138,199,6.0,14.0,0.0001669105285295,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold1__short_temporal_conv_residual__shuffled_pca_residual__seed20260633__best.npz,3345dcb81e30e27de2acd34173704d17,true_train_and_true_inner_val_selection,0.0021558755543082,0.0259021278470754,0.0046315118670463,0.0183906015008687,0.0726781859993934,-9.708726109625145e-05,-4.1500857444143335e-05,0.0,0.0,0.0,-0.0007072071915348,378e8e53dfbfb022cb64241dfb640c350da9a1634e8b3564d7c867b2e05f30bd,0.1052436255675864
