video_id,sample_label,sample_time_seconds,frame_readable,mean_brightness,near_black,mean_absdiff_from_previous,contact_sheet_path
94AA1B20-A5D9-F2B4-FD96-2F20A00FAE89_gallery_A2FD1DBA-2F70-8FF1-5E50-DD8D3E22289C,t_3s,3.0,True,98.28385590277777,False,1.5829062461853027,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/94AA1B20-A5D9-F2B4-FD96-2F20A00FAE89_gallery_A2FD1DBA-2F70-8FF1-5E50-DD8D3E22289C.jpg
94AA1B20-A5D9-F2B4-FD96-2F20A00FAE89_gallery_A2FD1DBA-2F70-8FF1-5E50-DD8D3E22289C,t_4s,4.0,True,98.21684027777778,False,2.3250763416290283,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/94AA1B20-A5D9-F2B4-FD96-2F20A00FAE89_gallery_A2FD1DBA-2F70-8FF1-5E50-DD8D3E22289C.jpg
94AA1B20-A5D9-F2B4-FD96-2F20A00FAE89_gallery_A2FD1DBA-2F70-8FF1-5E50-DD8D3E22289C,last_minus_4s,120.926,True,98.503609375,False,5.8110480308532715,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/94AA1B20-A5D9-F2B4-FD96-2F20A00FAE89_gallery_A2FD1DBA-2F70-8FF1-5E50-DD8D3E22289C.jpg
94AA1B20-A5D9-F2B4-FD96-2F20A00FAE89_gallery_A2FD1DBA-2F70-8FF1-5E50-DD8D3E22289C,last_minus_3s,121.926,True,105.43720659722223,False,21.395034790039062,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/94AA1B20-A5D9-F2B4-FD96-2F20A00FAE89_gallery_A2FD1DBA-2F70-8FF1-5E50-DD8D3E22289C.jpg
94AA1B20-A5D9-F2B4-FD96-2F20A00FAE89_gallery_A2FD1DBA-2F70-8FF1-5E50-DD8D3E22289C,last_minus_2s,122.926,True,2.7095694444444445,True,104.67977905273438,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/94AA1B20-A5D9-F2B4-FD96-2F20A00FAE89_gallery_A2FD1DBA-2F70-8FF1-5E50-DD8D3E22289C.jpg
94AA1B20-A5D9-F2B4-FD96-2F20A00FAE89_gallery_A2FD1DBA-2F70-8FF1-5E50-DD8D3E22289C,last_minus_1s,123.926,True,2.709375,True,0.09036226570606232,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/94AA1B20-A5D9-F2B4-FD96-2F20A00FAE89_gallery_A2FD1DBA-2F70-8FF1-5E50-DD8D3E22289C.jpg
94AA1B20-A5D9-F2B4-FD96-2F20A00FAE89_gallery_A2FD1DBA-2F70-8FF1-5E50-DD8D3E22289C,last_frame,124.876,True,2.687565972222222,True,0.5633796453475952,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/94AA1B20-A5D9-F2B4-FD96-2F20A00FAE89_gallery_A2FD1DBA-2F70-8FF1-5E50-DD8D3E22289C.jpg
A135AF2A-692D-9C83-AB54-34F977E4D14D_endless_C090FF31-267B-F7FB-BB2F-D6A4D73B0BE6,first_frame,0.0,True,66.91886284722223,False,,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/A135AF2A-692D-9C83-AB54-34F977E4D14D_endless_C090FF31-267B-F7FB-BB2F-D6A4D73B0BE6.jpg
A135AF2A-692D-9C83-AB54-34F977E4D14D_endless_C090FF31-267B-F7FB-BB2F-D6A4D73B0BE6,t_1s,1.0,True,52.56692881944444,False,39.99546813964844,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/A135AF2A-692D-9C83-AB54-34F977E4D14D_endless_C090FF31-267B-F7FB-BB2F-D6A4D73B0BE6.jpg
A135AF2A-692D-9C83-AB54-34F977E4D14D_endless_C090FF31-267B-F7FB-BB2F-D6A4D73B0BE6,t_2s,2.0,True,52.301824652777775,False,3.916734457015991,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/A135AF2A-692D-9C83-AB54-34F977E4D14D_endless_C090FF31-267B-F7FB-BB2F-D6A4D73B0BE6.jpg
A135AF2A-692D-9C83-AB54-34F977E4D14D_endless_C090FF31-267B-F7FB-BB2F-D6A4D73B0BE6,t_3s,3.0,True,48.722821180555556,False,12.007018089294434,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/A135AF2A-692D-9C83-AB54-34F977E4D14D_endless_C090FF31-267B-F7FB-BB2F-D6A4D73B0BE6.jpg
A135AF2A-692D-9C83-AB54-34F977E4D14D_endless_C090FF31-267B-F7FB-BB2F-D6A4D73B0BE6,t_4s,4.0,True,46.23823784722222,False,11.697101593017578,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/A135AF2A-692D-9C83-AB54-34F977E4D14D_endless_C090FF31-267B-F7FB-BB2F-D6A4D73B0BE6.jpg
A135AF2A-692D-9C83-AB54-34F977E4D14D_endless_C090FF31-267B-F7FB-BB2F-D6A4D73B0BE6,last_minus_4s,121.864,True,46.91074826388889,False,9.088740348815918,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/A135AF2A-692D-9C83-AB54-34F977E4D14D_endless_C090FF31-267B-F7FB-BB2F-D6A4D73B0BE6.jpg
A135AF2A-692D-9C83-AB54-34F977E4D14D_endless_C090FF31-267B-F7FB-BB2F-D6A4D73B0BE6,last_minus_3s,122.864,True,47.11782465277778,False,9.230618476867676,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/A135AF2A-692D-9C83-AB54-34F977E4D14D_endless_C090FF31-267B-F7FB-BB2F-D6A4D73B0BE6.jpg
A135AF2A-692D-9C83-AB54-34F977E4D14D_endless_C090FF31-267B-F7FB-BB2F-D6A4D73B0BE6,last_minus_2s,123.864,True,50.42116840277778,False,13.133094787597656,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/A135AF2A-692D-9C83-AB54-34F977E4D14D_endless_C090FF31-267B-F7FB-BB2F-D6A4D73B0BE6.jpg
A135AF2A-692D-9C83-AB54-34F977E4D14D_endless_C090FF31-267B-F7FB-BB2F-D6A4D73B0BE6,last_minus_1s,124.864,True,50.42447048611111,False,0.28523552417755127,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/A135AF2A-692D-9C83-AB54-34F977E4D14D_endless_C090FF31-267B-F7FB-BB2F-D6A4D73B0BE6.jpg
A135AF2A-692D-9C83-AB54-34F977E4D14D_endless_C090FF31-267B-F7FB-BB2F-D6A4D73B0BE6,last_frame,125.81400000000001,True,50.37326041666667,False,2.568781852722168,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/A135AF2A-692D-9C83-AB54-34F977E4D14D_endless_C090FF31-267B-F7FB-BB2F-D6A4D73B0BE6.jpg
B0AAFE06-91C2-2C6D-4547-7508BB719E45_gun_A65112C8-01A8-CCF9-8541-64B569AFF894,first_frame,0.0,True,87.29782465277778,False,,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/B0AAFE06-91C2-2C6D-4547-7508BB719E45_gun_A65112C8-01A8-CCF9-8541-64B569AFF894.jpg
B0AAFE06-91C2-2C6D-4547-7508BB719E45_gun_A65112C8-01A8-CCF9-8541-64B569AFF894,t_1s,1.0,True,107.16098784722222,False,65.15789031982422,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/B0AAFE06-91C2-2C6D-4547-7508BB719E45_gun_A65112C8-01A8-CCF9-8541-64B569AFF894.jpg
B0AAFE06-91C2-2C6D-4547-7508BB719E45_gun_A65112C8-01A8-CCF9-8541-64B569AFF894,t_2s,2.0,True,107.04323784722222,False,1.81853187084198,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/B0AAFE06-91C2-2C6D-4547-7508BB719E45_gun_A65112C8-01A8-CCF9-8541-64B569AFF894.jpg
B0AAFE06-91C2-2C6D-4547-7508BB719E45_gun_A65112C8-01A8-CCF9-8541-64B569AFF894,t_3s,3.0,True,104.84198090277778,False,3.567556142807007,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/B0AAFE06-91C2-2C6D-4547-7508BB719E45_gun_A65112C8-01A8-CCF9-8541-64B569AFF894.jpg
B0AAFE06-91C2-2C6D-4547-7508BB719E45_gun_A65112C8-01A8-CCF9-8541-64B569AFF894,t_4s,4.0,True,104.89925347222223,False,4.327242851257324,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/B0AAFE06-91C2-2C6D-4547-7508BB719E45_gun_A65112C8-01A8-CCF9-8541-64B569AFF894.jpg
B0AAFE06-91C2-2C6D-4547-7508BB719E45_gun_A65112C8-01A8-CCF9-8541-64B569AFF894,last_minus_4s,124.86600000000001,True,87.14127604166667,False,62.21071243286133,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/B0AAFE06-91C2-2C6D-4547-7508BB719E45_gun_A65112C8-01A8-CCF9-8541-64B569AFF894.jpg
B0AAFE06-91C2-2C6D-4547-7508BB719E45_gun_A65112C8-01A8-CCF9-8541-64B569AFF894,last_minus_3s,125.86600000000001,True,83.09333680555555,False,42.04975128173828,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/B0AAFE06-91C2-2C6D-4547-7508BB719E45_gun_A65112C8-01A8-CCF9-8541-64B569AFF894.jpg
B0AAFE06-91C2-2C6D-4547-7508BB719E45_gun_A65112C8-01A8-CCF9-8541-64B569AFF894,last_minus_2s,126.86600000000001,True,77.99709201388889,False,37.911476135253906,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/B0AAFE06-91C2-2C6D-4547-7508BB719E45_gun_A65112C8-01A8-CCF9-8541-64B569AFF894.jpg
B0AAFE06-91C2-2C6D-4547-7508BB719E45_gun_A65112C8-01A8-CCF9-8541-64B569AFF894,last_minus_1s,127.86600000000001,True,78.10822569444444,False,20.75642204284668,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/B0AAFE06-91C2-2C6D-4547-7508BB719E45_gun_A65112C8-01A8-CCF9-8541-64B569AFF894.jpg
B0AAFE06-91C2-2C6D-4547-7508BB719E45_gun_A65112C8-01A8-CCF9-8541-64B569AFF894,last_frame,128.816,True,78.13791840277777,False,11.782279968261719,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/B0AAFE06-91C2-2C6D-4547-7508BB719E45_gun_A65112C8-01A8-CCF9-8541-64B569AFF894.jpg
B17DF37B-207D-A052-4D45-F862B3BF4C4C_apex_212034DA-3D73-E3F7-7D60-100EDA5FFEAB,first_frame,0.0,True,79.47497222222222,False,,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/B17DF37B-207D-A052-4D45-F862B3BF4C4C_apex_212034DA-3D73-E3F7-7D60-100EDA5FFEAB.jpg
B17DF37B-207D-A052-4D45-F862B3BF4C4C_apex_212034DA-3D73-E3F7-7D60-100EDA5FFEAB,t_1s,1.0,True,109.66388888888889,False,77.91582489013672,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/B17DF37B-207D-A052-4D45-F862B3BF4C4C_apex_212034DA-3D73-E3F7-7D60-100EDA5FFEAB.jpg
B17DF37B-207D-A052-4D45-F862B3BF4C4C_apex_212034DA-3D73-E3F7-7D60-100EDA5FFEAB,t_2s,2.0,True,109.73060590277778,False,13.19224739074707,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/B17DF37B-207D-A052-4D45-F862B3BF4C4C_apex_212034DA-3D73-E3F7-7D60-100EDA5FFEAB.jpg
B17DF37B-207D-A052-4D45-F862B3BF4C4C_apex_212034DA-3D73-E3F7-7D60-100EDA5FFEAB,t_3s,3.0,True,106.01217534722223,False,9.581372261047363,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/B17DF37B-207D-A052-4D45-F862B3BF4C4C_apex_212034DA-3D73-E3F7-7D60-100EDA5FFEAB.jpg
B17DF37B-207D-A052-4D45-F862B3BF4C4C_apex_212034DA-3D73-E3F7-7D60-100EDA5FFEAB,t_4s,4.0,True,106.64549131944445,False,23.981945037841797,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/B17DF37B-207D-A052-4D45-F862B3BF4C4C_apex_212034DA-3D73-E3F7-7D60-100EDA5FFEAB.jpg
B17DF37B-207D-A052-4D45-F862B3BF4C4C_apex_212034DA-3D73-E3F7-7D60-100EDA5FFEAB,last_minus_4s,121.839,True,51.38023263888889,False,71.57746887207031,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/B17DF37B-207D-A052-4D45-F862B3BF4C4C_apex_212034DA-3D73-E3F7-7D60-100EDA5FFEAB.jpg
B17DF37B-207D-A052-4D45-F862B3BF4C4C_apex_212034DA-3D73-E3F7-7D60-100EDA5FFEAB,last_minus_3s,122.839,True,63.53620138888889,False,48.39975357055664,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/B17DF37B-207D-A052-4D45-F862B3BF4C4C_apex_212034DA-3D73-E3F7-7D60-100EDA5FFEAB.jpg
B17DF37B-207D-A052-4D45-F862B3BF4C4C_apex_212034DA-3D73-E3F7-7D60-100EDA5FFEAB,last_minus_2s,123.839,True,122.37494791666667,False,84.68303680419922,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/B17DF37B-207D-A052-4D45-F862B3BF4C4C_apex_212034DA-3D73-E3F7-7D60-100EDA5FFEAB.jpg
B17DF37B-207D-A052-4D45-F862B3BF4C4C_apex_212034DA-3D73-E3F7-7D60-100EDA5FFEAB,last_minus_1s,124.839,True,110.06986458333333,False,51.67444610595703,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/B17DF37B-207D-A052-4D45-F862B3BF4C4C_apex_212034DA-3D73-E3F7-7D60-100EDA5FFEAB.jpg
B17DF37B-207D-A052-4D45-F862B3BF4C4C_apex_212034DA-3D73-E3F7-7D60-100EDA5FFEAB,last_frame,125.789,True,110.97061111111111,False,29.826717376708984,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/B17DF37B-207D-A052-4D45-F862B3BF4C4C_apex_212034DA-3D73-E3F7-7D60-100EDA5FFEAB.jpg
B6EE5F90-8F59-D3CF-C449-59216B28207B_fps_B544C913-70BE-6B19-4D48-8B005AB5DE1B,first_frame,0.0,True,95.278046875,False,,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/B6EE5F90-8F59-D3CF-C449-59216B28207B_fps_B544C913-70BE-6B19-4D48-8B005AB5DE1B.jpg
B6EE5F90-8F59-D3CF-C449-59216B28207B_fps_B544C913-70BE-6B19-4D48-8B005AB5DE1B,t_1s,1.0,True,96.65007118055556,False,54.645565032958984,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/B6EE5F90-8F59-D3CF-C449-59216B28207B_fps_B544C913-70BE-6B19-4D48-8B005AB5DE1B.jpg
B6EE5F90-8F59-D3CF-C449-59216B28207B_fps_B544C913-70BE-6B19-4D48-8B005AB5DE1B,t_2s,2.0,True,97.91374479166667,False,3.983433961868286,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/B6EE5F90-8F59-D3CF-C449-59216B28207B_fps_B544C913-70BE-6B19-4D48-8B005AB5DE1B.jpg
B6EE5F90-8F59-D3CF-C449-59216B28207B_fps_B544C913-70BE-6B19-4D48-8B005AB5DE1B,t_3s,3.0,True,100.75132638888888,False,21.14582633972168,outputs/again_alignment_offset_diagnosis_20260621_131041/contact_sheets/B6EE5F90-8F59-D3CF-C449-59216B28207B_fps_B544C913-70BE-6B19-4D48-8B005AB5DE1B.jpg
