video_id,source_filename,duration_seconds,row_count,black_frame_fraction_mean,black_frame_fraction_max,duplicate_frame_fraction_mean,duplicate_frame_fraction_max,quality_black_frame_flag_count,quality_duplicate_frame_flag_count,quality_exclusion_flag_count,quality_exclusion_fraction,quality_weight_suggested_mean,quality_weight_suggested_min,motion_absdiff_mean_mean,motion_absdiff_mean_max,luma_mean_mean,luma_mean_min,luma_mean_max,source_video_sha256,source_cache_hash,output_hash,status,cortical_output_path,baseline_features_path,temporal_diagnostics_path
5690E95B-9747-B2B5-2EE1-16A72200D5CC_platform_EFE981CA-A679-5874-EA86-5FF8C5BA6000,5690E95B-9747-B2B5-2EE1-16A72200D5CC_platform_EFE981CA-A679-5874-EA86-5FF8C5BA6000.webm,122.5,246,0.0,0.0,0.10620725440330864,1.0,0,4,4,0.016260162601626018,0.8937927460282798,0.0,11.335171285320104,17.39885902404785,121.70938504226808,77.54546356201172,147.8827362060547,214bf4ff5d11f6a9298ceb992b33e439e8bedef1fad862d5dbc7e6d5bac50292,393f9035857125d28865f899199260f32e1d743f38a453ae588fa1c7ae190b10,f66e2ed00072ac5ca5b6a7ef3836a835957904a42157a51fe945f087f3f198ec,success,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/5690E95B-9747-B2B5-2EE1-16A72200D5CC_platform_EFE981CA-A679-5874-EA86-5FF8C5BA6000/tribe_v2_cortical_predictions.npz,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/5690E95B-9747-B2B5-2EE1-16A72200D5CC_platform_EFE981CA-A679-5874-EA86-5FF8C5BA6000/baseline_features_rowlevel.npz,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/5690E95B-9747-B2B5-2EE1-16A72200D5CC_platform_EFE981CA-A679-5874-EA86-5FF8C5BA6000/vjepa_temporal_diagnostics.npz
5690E95B-9747-B2B5-2EE1-16A72200D5CC_solid_48A42F56-36F1-BE3B-2BA5-F6229EA8BEEF,5690E95B-9747-B2B5-2EE1-16A72200D5CC_solid_48A42F56-36F1-BE3B-2BA5-F6229EA8BEEF.webm,123.0,247,0.0,0.0,0.06079300935662951,1.0,0,5,5,0.020242914979757085,0.9392069925663442,0.0,11.636539938237503,20.990690231323242,128.8648336619018,101.32771301269531,163.71568298339844,bbfcfb6a585c36812ee394b39eb2c22cdabd448b569c07b4eb438e3cf74158c0,b728e8bcd710e9c3594caebe28f917a9414ac8db7183dca5938a2d0a4ef40637,70b9275da132563a1874440418e8553bab11b80fc75aa1a205328a27a4a80f1d,success,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/5690E95B-9747-B2B5-2EE1-16A72200D5CC_solid_48A42F56-36F1-BE3B-2BA5-F6229EA8BEEF/tribe_v2_cortical_predictions.npz,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/5690E95B-9747-B2B5-2EE1-16A72200D5CC_solid_48A42F56-36F1-BE3B-2BA5-F6229EA8BEEF/baseline_features_rowlevel.npz,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/5690E95B-9747-B2B5-2EE1-16A72200D5CC_solid_48A42F56-36F1-BE3B-2BA5-F6229EA8BEEF/vjepa_temporal_diagnostics.npz
5690E95B-9747-B2B5-2EE1-16A72200D5CC_tiny_BB28091D-D1FA-FD7A-5C22-722ECE96CFE5,5690E95B-9747-B2B5-2EE1-16A72200D5CC_tiny_BB28091D-D1FA-FD7A-5C22-722ECE96CFE5.webm,122.5,246,0.0,0.0,0.11937024258077145,1.0,0,15,15,0.06097560975609756,0.8806297582824055,0.0,8.536326366711439,18.169822692871094,130.03819628459652,102.86927795410156,141.97189331054688,d3a425e4af546819655057eb355db0ef40cd9b1255e3983b66d5e9381a4a2d6a,ec5174ea914211907c8c160adc1672f39be8c4c5dff151afd15abbc08fa20a07,6423d7fafd8600dd8ebba20c0a0ee85ab603e0eb1a1b19461005ea02f3cd7008,success,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/5690E95B-9747-B2B5-2EE1-16A72200D5CC_tiny_BB28091D-D1FA-FD7A-5C22-722ECE96CFE5/tribe_v2_cortical_predictions.npz,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/5690E95B-9747-B2B5-2EE1-16A72200D5CC_tiny_BB28091D-D1FA-FD7A-5C22-722ECE96CFE5/baseline_features_rowlevel.npz,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/5690E95B-9747-B2B5-2EE1-16A72200D5CC_tiny_BB28091D-D1FA-FD7A-5C22-722ECE96CFE5/vjepa_temporal_diagnostics.npz
5690E95B-9747-B2B5-2EE1-16A72200D5CC_topdown_973D2B8E-B1CE-722F-DD48-F1ADF47B18EB,5690E95B-9747-B2B5-2EE1-16A72200D5CC_topdown_973D2B8E-B1CE-722F-DD48-F1ADF47B18EB.webm,123.0,247,0.0,0.0,0.1740248096345166,1.0,0,5,5,0.020242914979757085,0.8259751948750453,0.0,6.2660478211124895,10.460604667663574,41.83713835743275,20.882740020751953,67.97907257080078,8ed60ae3b3627efac0d7ab09a05e0723b2daaf2b5bf9dc03e5b39c2966c1eb1b,48c372b0929eecb6113a7efb8bd90f1be23884054f4e93afe345ec21666a6974,63e5e059a2e72ae650a2d7ff59b18b55a19e2927ad6a771962bb0b2480d6b3d3,success,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/5690E95B-9747-B2B5-2EE1-16A72200D5CC_topdown_973D2B8E-B1CE-722F-DD48-F1ADF47B18EB/tribe_v2_cortical_predictions.npz,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/5690E95B-9747-B2B5-2EE1-16A72200D5CC_topdown_973D2B8E-B1CE-722F-DD48-F1ADF47B18EB/baseline_features_rowlevel.npz,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/5690E95B-9747-B2B5-2EE1-16A72200D5CC_topdown_973D2B8E-B1CE-722F-DD48-F1ADF47B18EB/vjepa_temporal_diagnostics.npz
56EF301B-39F0-ED8F-E067-59FB50186E9C_endless_A0C76FF8-3169-A741-1E40-C247831B8EBA,56EF301B-39F0-ED8F-E067-59FB50186E9C_endless_A0C76FF8-3169-A741-1E40-C247831B8EBA.webm,122.5,246,0.0,0.0,0.040392309033531484,1.0,0,6,6,0.024390243902439025,0.9596076908150339,0.0,7.577792873378934,9.151671409606934,46.57434809304834,45.390777587890625,58.295562744140625,e78d434a28223781fefab858d93a495e66d7986ffe0281d41a4a4f2645f36cc6,779f39680a90c1157a0c3335c88076cdf909ad30e67b013bff79d088030b7da3,acf46e858a3e2a38ecc58769781a62fdba242cdb7ff79c321e13f95837a5dbb3,success,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/56EF301B-39F0-ED8F-E067-59FB50186E9C_endless_A0C76FF8-3169-A741-1E40-C247831B8EBA/tribe_v2_cortical_predictions.npz,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/56EF301B-39F0-ED8F-E067-59FB50186E9C_endless_A0C76FF8-3169-A741-1E40-C247831B8EBA/baseline_features_rowlevel.npz,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/56EF301B-39F0-ED8F-E067-59FB50186E9C_endless_A0C76FF8-3169-A741-1E40-C247831B8EBA/vjepa_temporal_diagnostics.npz
56EF301B-39F0-ED8F-E067-59FB50186E9C_topdown_FDDF9A68-8439-90F7-99D5-7E859CC906D9,56EF301B-39F0-ED8F-E067-59FB50186E9C_topdown_FDDF9A68-8439-90F7-99D5-7E859CC906D9.webm,123.0,247,0.0,0.0,0.10057194478930491,1.0,0,5,5,0.020242914979757085,0.8994280580084334,0.0,6.815901908797291,12.021878242492676,38.96516996067063,17.680042266845703,67.98131561279297,ae7223fe75c9c378780f2dcd07b4cb0b7e5511792aff3553e009a60b8a39bf85,3c696a9e6f713624ae2c473d79960aaeda39c50e2552d20c7f3d733fa8ac32e5,0fd6169969f32a4493478c463c866b5354f695f539e2577c46fc95671c51bdc2,success,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/56EF301B-39F0-ED8F-E067-59FB50186E9C_topdown_FDDF9A68-8439-90F7-99D5-7E859CC906D9/tribe_v2_cortical_predictions.npz,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/56EF301B-39F0-ED8F-E067-59FB50186E9C_topdown_FDDF9A68-8439-90F7-99D5-7E859CC906D9/baseline_features_rowlevel.npz,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/56EF301B-39F0-ED8F-E067-59FB50186E9C_topdown_FDDF9A68-8439-90F7-99D5-7E859CC906D9/vjepa_temporal_diagnostics.npz
58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_apex_D68923AD-2C12-8C9F-BEE5-F5846133156D,58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_apex_D68923AD-2C12-8C9F-BEE5-F5846133156D.webm,122.5,246,0.006097560975609756,0.1875,0.17240934842455435,1.0,0,1,1,0.0040650406504065045,0.8275906579281257,0.0,20.962947788277294,27.86742401123047,98.32921708890093,66.75390625,147.38600158691406,a953dc0c4916c4327922f3751ed26e99128bdf46b0ff17ff45e9ef5e41842a18,a0c117db74bd956f0de29d36f5432e635492de65ba959511cb2c221fc70c4ea3,ba31f312a55807134bf76926aa08879b3ab212b2dd09b398ce46106eccaed406,success,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_apex_D68923AD-2C12-8C9F-BEE5-F5846133156D/tribe_v2_cortical_predictions.npz,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_apex_D68923AD-2C12-8C9F-BEE5-F5846133156D/baseline_features_rowlevel.npz,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_apex_D68923AD-2C12-8C9F-BEE5-F5846133156D/vjepa_temporal_diagnostics.npz
58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_endless_547C972C-33AE-7482-2857-8ACC70A914FE,58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_endless_547C972C-33AE-7482-2857-8ACC70A914FE.webm,122.5,246,0.0,0.0,0.04968383089010793,1.0,0,7,7,0.028455284552845527,0.9503161698822084,0.0,7.476744877810522,8.781468391418457,46.71427683326287,45.42962646484375,58.115814208984375,1c33e9ce5b066b828f7e20f699979a50e80a1fcc81a0fd1741ac1c7843d2ad0f,e14b9a77a8c62b71aee486bc8753ae5553a71357e344e8165df972d70cde0fa2,5ad34a2ddb38bd93568c1f83659c3a1c144aa185c0ca046d522069c4ba0fe697,success,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_endless_547C972C-33AE-7482-2857-8ACC70A914FE/tribe_v2_cortical_predictions.npz,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_endless_547C972C-33AE-7482-2857-8ACC70A914FE/baseline_features_rowlevel.npz,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_endless_547C972C-33AE-7482-2857-8ACC70A914FE/vjepa_temporal_diagnostics.npz
58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_fps_99A4F4BC-1B7F-1841-31F8-508E9D96610A,58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_fps_99A4F4BC-1B7F-1841-31F8-508E9D96610A.webm,122.0,245,0.0,0.0,0.34609654272089196,1.0,0,1,1,0.004081632653061225,0.6539034612324773,0.0,9.902067105259214,24.148778915405273,92.52193084249691,28.30002784729004,105.58949279785156,aac357dcaaa7a0de0c0ef620437d1ad2fff19b018b3d228a30dd35d5a70fd36f,371ba90ce7af875e4733bf85d334519ea5450403288d385bda292b81521bb631,d4a7662017adfabede9221fc864cfed587142713ad89329d34aa71355afe62ce,success,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_fps_99A4F4BC-1B7F-1841-31F8-508E9D96610A/tribe_v2_cortical_predictions.npz,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_fps_99A4F4BC-1B7F-1841-31F8-508E9D96610A/baseline_features_rowlevel.npz,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_fps_99A4F4BC-1B7F-1841-31F8-508E9D96610A/vjepa_temporal_diagnostics.npz
58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_gallery_4336D487-3595-4227-24BD-6DFAF6204A8D,58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_gallery_4336D487-3595-4227-24BD-6DFAF6204A8D.webm,121.5,244,0.0,0.0,0.503382787047351,1.0,0,2,2,0.00819672131147541,0.49661721240301604,0.0,4.170589794084186,9.33263111114502,115.4641788357594,109.41277313232422,120.78253936767578,29c70f72ec54443bd9c6cadf287b9b5684258b9ac82d912bfe0c263537002601,de7b9246808458d8679607d6202acca456aae28a21c07dd04daece7dca99de69,df3832f8f8e0f86b6041c1adaacee7d262ef30f2f167f1ca5742e532fe3a408e,success,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_gallery_4336D487-3595-4227-24BD-6DFAF6204A8D/tribe_v2_cortical_predictions.npz,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_gallery_4336D487-3595-4227-24BD-6DFAF6204A8D/baseline_features_rowlevel.npz,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_gallery_4336D487-3595-4227-24BD-6DFAF6204A8D/vjepa_temporal_diagnostics.npz
58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_gun_2FD68A55-2381-59D0-02DA-D1FE7355BBB7,58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_gun_2FD68A55-2381-59D0-02DA-D1FE7355BBB7.webm,125.0,251,0.0,0.0,0.08745968715840602,1.0,0,4,4,0.01593625498007968,0.9125403163442574,0.0,8.058770881854443,14.07856559753418,100.77775443027694,52.89862060546875,114.89778900146484,191b66952d413c72c24e1a29f08c0c3290778e8c6100c0cfde649538b2968023,d2cf47cf1332688f3e60a0407109735647a1dd9d0bdb7e1c2f3e9af2cbc15917,68b7f1c6ae02b0fcc3c97d03ae6baea4a32ded3bf899aab341d387933907e318,success,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_gun_2FD68A55-2381-59D0-02DA-D1FE7355BBB7/tribe_v2_cortical_predictions.npz,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_gun_2FD68A55-2381-59D0-02DA-D1FE7355BBB7/baseline_features_rowlevel.npz,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_gun_2FD68A55-2381-59D0-02DA-D1FE7355BBB7/vjepa_temporal_diagnostics.npz
58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_platform_9246930A-920D-D9C7-ADBA-17FA9F1472E6,58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_platform_9246930A-920D-D9C7-ADBA-17FA9F1472E6.webm,122.5,246,0.0,0.0,0.05413601840505513,1.0,0,4,4,0.016260162601626018,0.9458639827685628,0.0,11.200830021676252,18.657800674438477,121.61588941744672,93.28287506103516,160.60537719726562,d5d5cd3041999e27cd91ab92d033e5e50166b787590e7f8f6869ede83bb2722d,9235324997f84f04f6653cf7026dbc3394af188054c9ab9231479612e6a38e0c,004d9016eec2d8199038eb274697f02505700f04a75b2a0dde0f53a6ada46040,success,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_platform_9246930A-920D-D9C7-ADBA-17FA9F1472E6/tribe_v2_cortical_predictions.npz,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_platform_9246930A-920D-D9C7-ADBA-17FA9F1472E6/baseline_features_rowlevel.npz,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_platform_9246930A-920D-D9C7-ADBA-17FA9F1472E6/vjepa_temporal_diagnostics.npz
58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_solid_12943C34-0B53-8048-5688-C7B18E02890C,58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_solid_12943C34-0B53-8048-5688-C7B18E02890C.webm,122.5,246,0.0,0.0,0.11478900764046646,1.0,0,7,7,0.028455284552845527,0.8852109984169162,0.0,11.000460510331441,18.393009185791016,126.86349853267515,100.396484375,148.73191833496094,af2ef202b6bccf8102a9e2acb69c066d5043566d90e3ab1402f510f5b449f30d,ea17f59a7b420d8cd6332600de7e95ca79b6c2c715cfd0db25252414602f5956,5c9c06402db0a33b2bca091b1deb4edc1da014d1d0f3fa0bd3bebebfecc1fc4c,success,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_solid_12943C34-0B53-8048-5688-C7B18E02890C/tribe_v2_cortical_predictions.npz,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_solid_12943C34-0B53-8048-5688-C7B18E02890C/baseline_features_rowlevel.npz,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_solid_12943C34-0B53-8048-5688-C7B18E02890C/vjepa_temporal_diagnostics.npz
58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_tiny_F25F8FBC-A115-ADA6-1149-2B65DC2F8F5C,58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_tiny_F25F8FBC-A115-ADA6-1149-2B65DC2F8F5C.webm,122.5,246,0.0,0.0,0.042457091705343585,1.0,0,4,4,0.016260162601626018,0.9575429083855171,0.0,10.904201403623674,19.230968475341797,134.26862831425862,125.49540710449219,152.30970764160156,362131d43d8daea13d9b0eb089f3ce334758c5b387d5901c76564160e546adff,d9dde3cf92fc99180d1ee510f23685177e1cf5c9220bd052551dd02cf5e912e7,30190c05716e861d5a0210b164d16cd07bff7869ceb911944b9f8cc63d8f16bc,success,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_tiny_F25F8FBC-A115-ADA6-1149-2B65DC2F8F5C/tribe_v2_cortical_predictions.npz,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_tiny_F25F8FBC-A115-ADA6-1149-2B65DC2F8F5C/baseline_features_rowlevel.npz,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_tiny_F25F8FBC-A115-ADA6-1149-2B65DC2F8F5C/vjepa_temporal_diagnostics.npz
58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_topdown_8680DBF7-EB18-1141-B8B5-634E110BF11F,58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_topdown_8680DBF7-EB18-1141-B8B5-634E110BF11F.webm,126.0,253,0.0,0.0,0.10245310455531235,1.0,0,6,6,0.023715415019762844,0.8975468979993828,0.0,6.939911797569086,13.975775718688965,39.53691732836335,17.90760040283203,55.28559112548828,e7820b3978155129ce011c1463746ae7ca98ce762d8fb4e883de074d905585a9,7d6f94da9347f8b8d135b6d72078269ca95507d558ad406cc55b56de8e08f3a9,d60faba872f55acc5a6b474f9dc5b97d4d3f5f18d26d9d0455d9d5d51c21c834,success,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_topdown_8680DBF7-EB18-1141-B8B5-634E110BF11F/tribe_v2_cortical_predictions.npz,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_topdown_8680DBF7-EB18-1141-B8B5-634E110BF11F/baseline_features_rowlevel.npz,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5_topdown_8680DBF7-EB18-1141-B8B5-634E110BF11F/vjepa_temporal_diagnostics.npz
5CD23052-9069-615B-22B2-CB8E9A2413C9_apex_82F42851-1D30-E5A9-4319-B04C6CCC33D7,5CD23052-9069-615B-22B2-CB8E9A2413C9_apex_82F42851-1D30-E5A9-4319-B04C6CCC33D7.webm,122.5,246,0.0,0.0,0.0967221605341609,1.0,0,1,1,0.0040650406504065045,0.90327784612896,0.0,22.04633791490299,28.237878799438477,103.63230790549177,64.81863403320312,147.3358154296875,670361de427a4eb897935c2fec3c99555ae87b2df37b3297a8ae350b2eb4ba59,ee0d1cf39a9a6526a95fb5ec20a4295d068147e3a7e26d24e0e908779c8b82af,6a172443aff48aa1b42f10088ad8c7a1ec9e7a13b282ed06dae6e8fb4d10f30e,success,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/5CD23052-9069-615B-22B2-CB8E9A2413C9_apex_82F42851-1D30-E5A9-4319-B04C6CCC33D7/tribe_v2_cortical_predictions.npz,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/5CD23052-9069-615B-22B2-CB8E9A2413C9_apex_82F42851-1D30-E5A9-4319-B04C6CCC33D7/baseline_features_rowlevel.npz,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/5CD23052-9069-615B-22B2-CB8E9A2413C9_apex_82F42851-1D30-E5A9-4319-B04C6CCC33D7/vjepa_temporal_diagnostics.npz
5CD23052-9069-615B-22B2-CB8E9A2413C9_endless_0AB3562A-4598-DE43-65C1-BB25E5CDA433,5CD23052-9069-615B-22B2-CB8E9A2413C9_endless_0AB3562A-4598-DE43-65C1-BB25E5CDA433.webm,122.5,246,0.0,0.0,0.039940637877074685,1.0,0,4,4,0.016260162601626018,0.9600593619714908,0.0,7.5535083308937105,9.022271156311035,46.55123074849447,45.389495849609375,58.425113677978516,495ebd8dbbebba8f36dd50fb670c635a71955d464e201745d07dd4091206ba61,bd30561a60d1c83efb107ba650417cf058266bf5d22260651f916134ba56d7eb,12a8287e1f591ad0a3e18dfcac49ea5140999feb8cd8150225f336653cadd789,success,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/5CD23052-9069-615B-22B2-CB8E9A2413C9_endless_0AB3562A-4598-DE43-65C1-BB25E5CDA433/tribe_v2_cortical_predictions.npz,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/5CD23052-9069-615B-22B2-CB8E9A2413C9_endless_0AB3562A-4598-DE43-65C1-BB25E5CDA433/baseline_features_rowlevel.npz,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/5CD23052-9069-615B-22B2-CB8E9A2413C9_endless_0AB3562A-4598-DE43-65C1-BB25E5CDA433/vjepa_temporal_diagnostics.npz
5CD23052-9069-615B-22B2-CB8E9A2413C9_fps_F1865227-6496-40A2-08F6-1DF83659286B,5CD23052-9069-615B-22B2-CB8E9A2413C9_fps_F1865227-6496-40A2-08F6-1DF83659286B.webm,122.5,246,0.0,0.0,0.08807588268707438,1.0,0,4,4,0.016260162601626018,0.9119241208564944,0.0,13.685938763878937,27.864913940429688,96.62743765358033,79.72023010253906,109.82706451416016,985e6909063608b771e90da2faa7f8caa66d915ccc49403d9c4811b14002c6fe,a71494e4fdce6fbb5fe5be9b4dcc2b376d7ba5ea94bbe5ae4162f7dcbbb40d4b,29b745b17d4266b1b60df1c6b282f85b75d65fa168798db6b5158faabfc0caee,success,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/5CD23052-9069-615B-22B2-CB8E9A2413C9_fps_F1865227-6496-40A2-08F6-1DF83659286B/tribe_v2_cortical_predictions.npz,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/5CD23052-9069-615B-22B2-CB8E9A2413C9_fps_F1865227-6496-40A2-08F6-1DF83659286B/baseline_features_rowlevel.npz,/workspace/h100_again_run/h100_again_dense_vjepa21_vitg_float16_256_2hz/tribe_v2_outputs/per_video/5CD23052-9069-615B-22B2-CB8E9A2413C9_fps_F1865227-6496-40A2-08F6-1DF83659286B/vjepa_temporal_diagnostics.npz
