schema_version,target_name,target_type,validation_protocol,fold,seed,architecture,control_type,feature_name,n_train,n_test,test_positive_rate,checkpoint_restore_pass,eval_mode_scoring,dropout_disabled,ar_baseline_reused,ar_baseline_newly_trained,frozen_ar_train_checksum,frozen_ar_test_checksum,decision_threshold_train_only,pr_auc,roc_auc,f1,precision,recall,balanced_accuracy,continuous_mae,continuous_mse,continuous_rmse,continuous_pearson,continuous_spearman,spearman_future_movement,top_1pct_precision,top_1pct_recall,top_1pct_lift,top_1pct_avg_true_movement,top_1pct_avg_true_movement_lift,top_5pct_precision,top_5pct_recall,top_5pct_lift,top_5pct_avg_true_movement,top_5pct_avg_true_movement_lift,top_10pct_precision,top_10pct_recall,top_10pct_lift,top_10pct_avg_true_movement,top_10pct_avg_true_movement_lift,within_video_macro_pr_auc,within_video_macro_roc_auc,within_video_macro_spearman_future_movement,within_video_macro_top_5pct_lift,within_video_video_count,best_epoch,epochs_run,best_inner_val_delta_vs_frozen_ar,best_inner_val_secondary_delta,early_stopping_reason,residual_suppressed,checkpoint_restored,checkpoint_path,checkpoint_checksum,label_policy,alpha_final,gate_mean,gate_p05,gate_p50,gate_p95,delta_vs_frozen_ar_pr_auc,delta_vs_frozen_ar_roc_auc,delta_vs_frozen_ar_top_1pct_recall,delta_vs_frozen_ar_top_5pct_recall,delta_vs_frozen_ar_top_10pct_recall,delta_vs_frozen_ar_spearman_future_movement
again_dense_2hz_phase5_temporal_residual_grouped_compat_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,grouped_video,2,20260625,short_temporal_conv_residual,real_residual,temporal_mean_2s_then_pca256,183227,45797,0.09904578902548201,True,True,True,False,True,51d752ba1a830226ab2d76da50a0c585,8e3b31f0231d6ad99a669a0ee8883835,-1.860608720779419,0.22641361151343564,0.7183536023123245,0.2822309417040359,0.20686113393590796,0.44400352733686066,0.6284267170142048,0.07668635249137878,0.01206712331622839,0.10985045888037241,0.3141960995140447,0.26859916238845644,0.2439607428765193,0.4344978165938865,0.043871252204585535,4.386837854177738,0.24494831264019012,0.17026643455028534,0.32751091703056767,0.16534391534391535,3.306661699128948,0.18075454235076904,0.10607266426086426,0.26812227074235806,0.2707231040564374,2.707053711020232,0.15244324505329132,0.07776136696338654,0.2781131469620733,0.6886033279757869,0.19477634664659746,3.127327492457106,199,18.0,26.0,0.006629832420655568,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2__short_temporal_conv_residual__real_residual__seed20260625__best.npz,f6d6ba77c57b307af2f163ce3d4a0a5e,true_train_and_true_inner_val_selection,0.0027915143873542547,0.21336056292057037,3.221659062546678e-05,0.02023797668516636,0.9812838435173035,0.019137389016035983,0.008740264527610231,0.003527336860670194,0.021164021164021163,0.020282186948853642,0.02088116596168002
again_dense_2hz_phase5_temporal_residual_grouped_compat_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,grouped_video,2,20260625,short_temporal_conv_residual,shuffled_pca_residual,temporal_mean_2s_then_pca256,183227,45797,0.09904578902548201,True,True,True,False,True,51d752ba1a830226ab2d76da50a0c585,8e3b31f0231d6ad99a669a0ee8883835,-1.9619470834732056,0.207079025340261,0.7095641472252153,0.27198849334771663,0.20183584160529405,0.41688712522045857,0.6178253032369713,0.07589589059352875,0.012252145446836948,0.11068940982242587,0.29163428062261326,0.2670355418201105,0.2222743514725578,0.39956331877729256,0.04034391534391534,4.034127272937317,0.20247644186019897,0.1277945637702942,0.28558951965065504,0.14417989417989419,2.8834090016404432,0.15527431666851044,0.08059243857860565,0.2480349344978166,0.25044091710758376,2.5042451268069903,0.13674253225326538,0.062060654163360596,0.23637065652016784,0.6550041629684342,0.14944440482199908,2.291045784567242,199,2.0,10.0,0.0001212138673443719,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2__short_temporal_conv_residual__shuffled_pca_residual__seed20260625__best.npz,35503e0256f05f0c9078a60d13457f9b,true_train_and_true_inner_val_selection,0.0021513362880796194,0.0313713364303112,0.004169597756117582,0.019911017268896103,0.09730871766805649,-0.0001971971571386455,-4.9190559498923925e-05,0.0,0.0,0.0,-0.000805225442281482
again_dense_2hz_phase5_temporal_residual_grouped_compat_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,grouped_video,2,20260625,short_temporal_conv_residual,random_pca_residual,temporal_mean_2s_then_pca256,183227,45797,0.09904578902548201,True,True,True,False,True,51d752ba1a830226ab2d76da50a0c585,8e3b31f0231d6ad99a669a0ee8883835,-1.961911702156067,0.20708629320236346,0.7095740959377322,0.27202761993814284,0.2018789366926444,0.41688712522045857,0.6178495391982907,0.07589598000049591,0.012252201326191425,0.11068966223722713,0.29162638822624976,0.26705532263548254,0.22229434299939899,0.39956331877729256,0.04034391534391534,4.034127272937317,0.20247647166252136,0.12779459357261658,0.28558951965065504,0.14417989417989419,2.8834090016404432,0.15527430176734924,0.08059242367744446,0.2480349344978166,0.25044091710758376,2.5042451268069903,0.13674253225326538,0.062060654163360596,0.2363077036325563,0.6548786461847051,0.14911697758612355,2.293321178834814,199,2.0,10.0,0.00011302121186557157,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2__short_temporal_conv_residual__random_pca_residual__seed20260625__best.npz,bca90ad1978067d10a16ab8e25d5ac0b,true_train_and_true_inner_val_selection,0.0021500622387975454,0.031072359532117844,0.004037654493004084,0.019232288002967834,0.09723763167858124,-0.00018992929503619527,-3.924184698200772e-05,0.0,0.0,0.0,-0.0007852339154403032
again_dense_2hz_phase5_temporal_residual_grouped_compat_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,grouped_video,2,20260625,short_temporal_conv_residual,label_permutation_residual,temporal_mean_2s_then_pca256,183227,45797,0.09904578902548201,True,True,True,False,True,51d752ba1a830226ab2d76da50a0c585,8e3b31f0231d6ad99a669a0ee8883835,-1.8525737762451173,0.19590552267705624,0.6986775655186303,0.26026513794338946,0.19280178362883532,0.400352733686067,0.6080433598873126,0.07693100720643997,0.012358525767922401,0.11116890647983546,0.2763631100364041,0.2479214200426548,0.21172185398274154,0.31877729257641924,0.03218694885361552,3.2184840538188433,0.17584335803985596,0.10116147994995117,0.2834061135371179,0.14307760141093476,2.861364590312917,0.15441875159740448,0.0797368735074997,0.23973799126637554,0.24206349206349206,2.42047636376239,0.1331602931022644,0.05847841501235962,0.22901403730486805,0.6470554452694082,0.14428528768740945,2.2260285021370656,199,29.0,37.0,0.0002526460886742299,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2__short_temporal_conv_residual__label_permutation_residual__seed20260625__best.npz,eda9fb34b5d6cdca2a27eb8892e59b19,permuted_train_and_permuted_inner_val_selection,0.0028431008104234934,0.19317181408405304,5.142426380189136e-05,0.020182481035590172,0.9483727216720581,-0.011370699820343416,-0.010935772266083998,-0.008156966490299823,-0.0011022927689594286,-0.008377425044091696,-0.011357722932097747
again_dense_2hz_phase5_temporal_residual_grouped_compat_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,grouped_video,2,20260625,short_temporal_conv_residual,train_only_video_mean_residual,temporal_mean_2s_then_pca256,183227,45797,0.09904578902548201,True,True,True,False,True,51d752ba1a830226ab2d76da50a0c585,8e3b31f0231d6ad99a669a0ee8883835,-1.961967778205872,0.2070421752040902,0.7095397322725591,0.2720080552359033,0.20185738684884713,0.41688712522045857,0.617837421217631,0.07588472962379456,0.012252278625965118,0.11069001141008668,0.29165208941617404,0.26697379890898704,0.22227419220366965,0.39956331877729256,0.04034391534391534,4.034127272937317,0.20247647166252136,0.12779459357261658,0.28558951965065504,0.14417989417989419,2.8834090016404432,0.15527430176734924,0.08059242367744446,0.2480349344978166,0.25044091710758376,2.5042451268069903,0.13674254715442657,0.06206066906452179,0.23676635671992288,0.6549290976329515,0.14872001864643758,2.2881266241610922,199,1.0,9.0,0.00011905236568920952,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2__short_temporal_conv_residual__train_only_video_mean_residual__seed20260625__best.npz,878335ad3dc2992954fb425f46edbfba,true_train_and_true_inner_val_selection,0.002157847862690687,0.018225057050585747,0.015493937768042088,0.018083669245243073,0.02131064422428608,-0.0002340472933094473,-7.360551215518374e-05,0.0,0.0,0.0,-0.0008053847111696433
again_dense_2hz_phase5_temporal_residual_grouped_compat_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,grouped_video,2,20260625,short_temporal_conv_residual,diagnostics_only_residual,temporal_mean_2s_then_pca256,183227,45797,0.09904578902548201,True,True,True,False,True,51d752ba1a830226ab2d76da50a0c585,8e3b31f0231d6ad99a669a0ee8883835,-1.979949164390564,0.21131306599030086,0.7129911527627693,0.2705720292902197,0.20157718483309928,0.4113756613756614,0.6161238356319668,0.07583777606487274,0.012227797880768776,0.11057937366782639,0.29467555421684966,0.268115648782174,0.22687148355889736,0.40611353711790393,0.041005291005291,4.100260506919896,0.2050517350435257,0.1303698569536209,0.2960698689956332,0.14947089947089948,2.9892221760125692,0.1592443585395813,0.08456248044967651,0.2519650655021834,0.25440917107583777,2.5439250671965374,0.1390126645565033,0.06433078646659851,0.2385024150420981,0.654712244222303,0.1529699525476634,2.529021026486903,199,40.0,40.0,0.0023126629150632683,0.0,max_epochs_reached,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2__short_temporal_conv_residual__diagnostics_only_residual__seed20260625__best.npz,67d2f070a94e42e236afb0fc71d72b90,true_train_and_true_inner_val_selection,0.002549879951402545,0.280246376991272,1.6710031047750817e-07,0.0010859458707273006,0.9991711974143982,0.004036843492901204,0.003377814978055005,0.0006613756613756613,0.005291005291005291,0.00396825396825401,0.0037919066440580684
again_dense_2hz_phase5_temporal_residual_grouped_compat_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,grouped_video,2,20260626,short_temporal_conv_residual,frozen_or_ar_only,temporal_mean_2s_then_pca256,183227,45797,0.09904578902548201,True,True,True,False,True,d580ecd1500c6bbfc80dbf2107519e64,274ae830a5c285534ed5956c431a9854,-1.7544337272644044,0.20884603456498893,0.7147095818005798,0.2755809920221991,0.22712978845054316,0.35030864197530864,0.609632399560641,0.07582105696201324,0.012244287878274918,0.11065391036142788,0.2926086542279183,0.26120402349093497,0.21711343258172086,0.37554585152838427,0.03791887125220458,3.791638748334527,0.19346991181373596,0.11878803372383118,0.2903930131004367,0.14660493827160495,2.931906706561001,0.15652517974376678,0.081843301653862,0.25065502183406113,0.25308641975308643,2.5306984204000216,0.13796253502368927,0.06328065693378448,0.24084266083227387,0.6565156068753316,0.17712542082611812,2.4276274612024547,199,,,,,,,,,,,,,,,,,,,,,
again_dense_2hz_phase5_temporal_residual_grouped_compat_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,grouped_video,2,20260626,short_temporal_conv_residual,real_residual,temporal_mean_2s_then_pca256,183227,45797,0.09904578902548201,True,True,True,False,True,d580ecd1500c6bbfc80dbf2107519e64,274ae830a5c285534ed5956c431a9854,-1.8413533210754396,0.23273241660743155,0.7283544493955052,0.2893742125157497,0.212,0.4556878306878307,0.6347414699354182,0.07655883580446243,0.012004130519926548,0.10956336303676767,0.32106379347073655,0.2678119754939238,0.2410028888362833,0.43231441048034935,0.04365079365079365,4.364793442850211,0.24234507977962494,0.16766320168972015,0.3358078602620087,0.1695326278659612,3.3904304621735477,0.18289095163345337,0.10820907354354858,0.2718340611353712,0.2744708994708995,2.744529210277027,0.15397921204566956,0.07929733395576477,0.27999149817777874,0.6910544238850473,0.19101210325339288,3.057205971370815,199,15.0,23.0,0.005930180964086262,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2__short_temporal_conv_residual__real_residual__seed20260626__best.npz,969493f7e7d67f4aa1cc94556e286004,true_train_and_true_inner_val_selection,0.002705787541344762,0.19950386881828308,3.123450733255595e-05,0.019665654748678207,0.9773699641227722,0.023886382042442617,0.013644867594925447,0.005731922398589065,0.02292768959435626,0.021384479717813043,0.02388945625456243
again_dense_2hz_phase5_temporal_residual_grouped_compat_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,grouped_video,2,20260626,short_temporal_conv_residual,shuffled_pca_residual,temporal_mean_2s_then_pca256,183227,45797,0.09904578902548201,True,True,True,False,True,d580ecd1500c6bbfc80dbf2107519e64,274ae830a5c285534ed5956c431a9854,-1.7543788194656371,0.20885963508563515,0.7147539769951571,0.2755809920221991,0.22712978845054316,0.35030864197530864,0.609632399560641,0.07583586871623993,0.012244106270372868,0.1106530897461651,0.29258364326581376,0.26050299217844136,0.21631820074655123,0.37554585152838427,0.03791887125220458,3.791638748334527,0.19346991181373596,0.11878803372383118,0.2903930131004367,0.14660493827160495,2.931906706561001,0.1565537303686142,0.08187185227870941,0.25065502183406113,0.25308641975308643,2.5306984204000216,0.13797466456890106,0.06329278647899628,0.2384011622494405,0.6571949547949083,0.14734617379447984,2.427798308049966,199,2.0,10.0,0.00021371968787825546,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2__short_temporal_conv_residual__shuffled_pca_residual__seed20260626__best.npz,5d28fe2800f43b27d5a87534a5509bde,true_train_and_true_inner_val_selection,0.0021505113691091537,0.032971132546663284,0.003702877787873149,0.019802872091531754,0.10600411146879196,1.360052064622308e-05,4.43951945773291e-05,0.0,0.0,0.0,-0.0007952318351696352
again_dense_2hz_phase5_temporal_residual_grouped_compat_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,grouped_video,2,20260626,short_temporal_conv_residual,random_pca_residual,temporal_mean_2s_then_pca256,183227,45797,0.09904578902548201,True,True,True,False,True,d580ecd1500c6bbfc80dbf2107519e64,274ae830a5c285534ed5956c431a9854,-1.7543755412101745,0.20883775892097367,0.7147453159516609,0.2755809920221991,0.22712978845054316,0.35030864197530864,0.609632399560641,0.07584027200937271,0.012244136072695255,0.11065322441165126,0.29256738534331833,0.26048218421725783,0.21631990199970758,0.37554585152838427,0.03791887125220458,3.791638748334527,0.19346991181373596,0.11878803372383118,0.2903930131004367,0.14660493827160495,2.931906706561001,0.1565537303686142,0.08187185227870941,0.25065502183406113,0.25308641975308643,2.5306984204000216,0.13797464966773987,0.06329277157783508,0.23834603873404736,0.6569134880586842,0.14787686213244053,2.427798308049966,199,2.0,10.0,0.00017338087817309056,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2__short_temporal_conv_residual__random_pca_residual__seed20260626__best.npz,da25de335ae6dd8b2c20563e1bb45e97,true_train_and_true_inner_val_selection,0.0021516233682632446,0.03654460981488228,0.0031715112272650003,0.01996992900967598,0.1254218965768814,-8.27564401525982e-06,3.573415108115707e-05,0.0,0.0,0.0,-0.0007935305820132854
again_dense_2hz_phase5_temporal_residual_grouped_compat_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,grouped_video,2,20260626,short_temporal_conv_residual,label_permutation_residual,temporal_mean_2s_then_pca256,183227,45797,0.09904578902548201,True,True,True,False,True,d580ecd1500c6bbfc80dbf2107519e64,274ae830a5c285534ed5956c431a9854,-1.754433023929596,0.20898400597514627,0.7148313760550498,0.2755809920221991,0.22712978845054316,0.35030864197530864,0.609632399560641,0.07582271844148636,0.012244303710758686,0.11065398190195727,0.29260199412118465,0.2604578422861376,0.21638910197073807,0.37554585152838427,0.03791887125220458,3.791638748334527,0.19346989691257477,0.11878801882266998,0.2903930131004367,0.14660493827160495,2.931906706561001,0.1565251648426056,0.0818432867527008,0.25065502183406113,0.25308641975308643,2.5306984204000216,0.13796253502368927,0.06328065693378448,0.23877094137505908,0.6571015485838255,0.14698591629203098,2.426113259030358,199,1.0,9.0,6.513985603634476e-05,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2__short_temporal_conv_residual__label_permutation_residual__seed20260626__best.npz,ece9fd9f8feb6062d27eec726e1559f8,permuted_train_and_permuted_inner_val_selection,0.0021393944043666124,0.021561484783887863,0.006985985208302736,0.01840337924659252,0.04660294950008392,0.00013797141015733927,0.00012179425447000902,0.0,0.0,0.0,-0.0007243306109827874
again_dense_2hz_phase5_temporal_residual_grouped_compat_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,grouped_video,2,20260626,short_temporal_conv_residual,train_only_video_mean_residual,temporal_mean_2s_then_pca256,183227,45797,0.09904578902548201,True,True,True,False,True,d580ecd1500c6bbfc80dbf2107519e64,274ae830a5c285534ed5956c431a9854,-1.7544368982315064,0.20880315490521026,0.7147264443874236,0.2755809920221991,0.22712978845054316,0.35030864197530864,0.609632399560641,0.07582303136587143,0.01224425621330738,0.11065376728023037,0.2926065141557858,0.2604094254498808,0.21631764307525728,0.37554585152838427,0.03791887125220458,3.791638748334527,0.19346989691257477,0.11878801882266998,0.2903930131004367,0.14660493827160495,2.931906706561001,0.15652517974376678,0.081843301653862,0.25065502183406113,0.25308641975308643,2.5306984204000216,0.13796253502368927,0.06328065693378448,0.2387775373968093,0.657274086662012,0.14732447582135824,2.427798308049966,199,1.0,9.0,6.23170705674192e-05,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2__short_temporal_conv_residual__train_only_video_mean_residual__seed20260626__best.npz,a5a8e3337b440a60c6484b30e92ea53b,true_train_and_true_inner_val_selection,0.0021441620774567127,0.018767202273011208,0.013576585799455643,0.018946316093206406,0.02389497309923172,-4.287965977867181e-05,1.6862586843857663e-05,0.0,0.0,0.0,-0.0007957895064635845
again_dense_2hz_phase5_temporal_residual_grouped_compat_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,grouped_video,2,20260626,short_temporal_conv_residual,diagnostics_only_residual,temporal_mean_2s_then_pca256,183227,45797,0.09904578902548201,True,True,True,False,True,d580ecd1500c6bbfc80dbf2107519e64,274ae830a5c285534ed5956c431a9854,-1.7521983981132503,0.20899382291044544,0.7147219241882888,0.2755987504338771,0.22724670864338867,0.35008818342151676,0.6096069961483629,0.07588903605937958,0.012240923009812832,0.11063870484515277,0.2927449215779843,0.26101604712059956,0.21660877311392518,0.37554585152838427,0.03791887125220458,3.791638748334527,0.19342900812625885,0.11874713003635406,0.2908296943231441,0.14682539682539683,2.936315588826506,0.15663929283618927,0.08195741474628448,0.25131004366812226,0.2537477954144621,2.5373117437982793,0.13811448216438293,0.06343260407447815,0.23830249842512896,0.6578480820111532,0.1448229481260349,2.427798308049966,199,3.0,11.0,0.0006802102331575077,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2__short_temporal_conv_residual__diagnostics_only_residual__seed20260626__best.npz,ef747d1066b64c5ded67b870ab5c2449,true_train_and_true_inner_val_selection,0.002214993117377162,0.0334458202123642,0.006452287547290325,0.014574139378964901,0.03312128409743309,0.00014778834545650654,1.2342387709085578e-05,0.0,0.00022045855379188017,0.0006613756613756405,-0.0005046594677956817
again_dense_2hz_phase5_temporal_residual_grouped_compat_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,grouped_video,2,20260627,short_temporal_conv_residual,frozen_or_ar_only,temporal_mean_2s_then_pca256,183227,45797,0.09904578902548201,True,True,True,False,True,fee7225dc4aac05b70cedf8d4c0e5273,40d1a0b529cf92bfe66b36e71b620f75,-1.835241436958313,0.2079759098514339,0.7132489270030371,0.27548964294349965,0.21712615931901919,0.3767636684303351,0.6137108373900785,0.07588908076286316,0.012278580106794834,0.11080875464869568,0.28994996981342286,0.257499995681294,0.22046164053606487,0.3864628820960699,0.03902116402116402,3.901860804972159,0.1987447589635849,0.12406288087368011,0.2873362445414847,0.14506172839506173,2.901044530702464,0.15520532429218292,0.08052344620227814,0.25,0.25242504409171074,2.524085097001764,0.13748200237751007,0.06280012428760529,0.24039966522856915,0.6576153348491276,0.17761405250339798,2.312629852452232,199,,,,,,,,,,,,,,,,,,,,,
again_dense_2hz_phase5_temporal_residual_grouped_compat_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,grouped_video,2,20260627,short_temporal_conv_residual,real_residual,temporal_mean_2s_then_pca256,183227,45797,0.09904578902548201,True,True,True,False,True,fee7225dc4aac05b70cedf8d4c0e5273,40d1a0b529cf92bfe66b36e71b620f75,-1.8627367734909064,0.22768362732224923,0.7243812958733424,0.28549436708417886,0.20912352639671963,0.4497354497354497,0.6313775040781172,0.07658616453409195,0.012067788280546665,0.10985348551842433,0.3171886532467008,0.2669427903405472,0.24107302612987244,0.43231441048034935,0.04365079365079365,4.364793442850211,0.24451230466365814,0.16983042657375336,0.3235807860262009,0.16335978835978837,3.266981758739401,0.18048180639743805,0.10579992830753326,0.26593886462882094,0.26851851851851855,2.6850092996927057,0.15153473615646362,0.07685285806655884,0.2784863804470483,0.6948246623368105,0.19532363352428855,3.0860910398908588,199,22.0,30.0,0.0057104045681209414,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2__short_temporal_conv_residual__real_residual__seed20260627__best.npz,01747f540918472d0eb1670c89aa0b4f,true_train_and_true_inner_val_selection,0.0028625125996768475,0.22258561849594116,2.432640758343041e-05,0.019670380279421806,0.990992546081543,0.019707717470815317,0.011132368870305331,0.004629629629629629,0.018298059964726637,0.016093474426807808,0.02061138559380757
again_dense_2hz_phase5_temporal_residual_grouped_compat_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,grouped_video,2,20260627,short_temporal_conv_residual,shuffled_pca_residual,temporal_mean_2s_then_pca256,183227,45797,0.09904578902548201,True,True,True,False,True,fee7225dc4aac05b70cedf8d4c0e5273,40d1a0b529cf92bfe66b36e71b620f75,-1.9608707666397096,0.2077718978519264,0.7131783028988219,0.27461139896373055,0.20384615384615384,0.42063492063492064,0.6200142684413545,0.07588890194892883,0.01227859128266573,0.11080880507733007,0.2899496104682466,0.25674933205427486,0.21968417672209428,0.3864628820960699,0.03902116402116402,3.901860804972159,0.1987447589635849,0.12406288087368011,0.2873362445414847,0.14506172839506173,2.901044530702464,0.15533632040023804,0.08065444231033325,0.25,0.25242504409171074,2.524085097001764,0.13748200237751007,0.06280012428760529,0.2376113687892411,0.6575190785430618,0.14798875035203285,2.312629852452232,199,1.0,9.0,0.000163832557885768,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2__short_temporal_conv_residual__shuffled_pca_residual__seed20260627__best.npz,683ba1bfb27dfd9d4c7016a66cd807af,true_train_and_true_inner_val_selection,0.0021392370108515024,0.0218755304813385,0.007217790000140667,0.01861645095050335,0.04763137176632881,-0.00020401199950750848,-7.062410421521115e-05,0.0,0.0,0.0,-0.0007774638139705914
again_dense_2hz_phase5_temporal_residual_grouped_compat_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,grouped_video,2,20260627,short_temporal_conv_residual,random_pca_residual,temporal_mean_2s_then_pca256,183227,45797,0.09904578902548201,True,True,True,False,True,fee7225dc4aac05b70cedf8d4c0e5273,40d1a0b529cf92bfe66b36e71b620f75,-1.9606894969940185,0.20782193462395046,0.7131969019687849,0.2746960212964962,0.20388764284951405,0.4208553791887125,0.6201002617569311,0.07594086974859238,0.012278325855731964,0.11080760739106302,0.289770835810826,0.2568809624673578,0.21966370868287352,0.3864628820960699,0.03902116402116402,3.901860804972159,0.1987447589635849,0.12406288087368011,0.2873362445414847,0.14506172839506173,2.901044530702464,0.15533632040023804,0.08065444231033325,0.2497816593886463,0.25220458553791886,2.5218806558690114,0.1373644918203354,0.0626826137304306,0.23795217791967258,0.658168510755762,0.1493604856595623,2.312629852452232,199,3.0,11.0,0.0001666392044643028,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2__short_temporal_conv_residual__random_pca_residual__seed20260627__best.npz,06dedaee8aac88d2926a6bd2ad658806,true_train_and_true_inner_val_selection,0.0021639689803123474,0.06286603212356567,0.0018497807905077934,0.019057048484683037,0.27451470494270325,-0.00015397522748344938,-5.202503425216776e-05,0.0,0.0,-0.00022045855379188017,-0.0007979318531913526
again_dense_2hz_phase5_temporal_residual_grouped_compat_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,grouped_video,2,20260627,short_temporal_conv_residual,label_permutation_residual,temporal_mean_2s_then_pca256,183227,45797,0.09904578902548201,True,True,True,False,True,fee7225dc4aac05b70cedf8d4c0e5273,40d1a0b529cf92bfe66b36e71b620f75,-1.960866951942444,0.20788674559793985,0.7132901911849747,0.27461139896373055,0.20384615384615384,0.42063492063492064,0.6200142684413545,0.07588940113782883,0.01227786298841238,0.11080551876333769,0.2900254886840002,0.2568751431057176,0.21973011341673537,0.3864628820960699,0.03902116402116402,3.901860804972159,0.1987447589635849,0.12406288087368011,0.2873362445414847,0.14506172839506173,2.901044530702464,0.15526050329208374,0.08057862520217896,0.25,0.25242504409171074,2.524085097001764,0.13748200237751007,0.06280012428760529,0.23790988271587268,0.6591673758827752,0.15088893947143903,2.31431490147184,199,3.0,11.0,1.6469397351448478e-05,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold2__short_temporal_conv_residual__label_permutation_residual__seed20260627__best.npz,d36b1206e323224a9ad9ab02c6266b88,permuted_train_and_permuted_inner_val_selection,0.0021160009782761335,0.024820605292916298,0.006191851105540991,0.018119795247912407,0.05791248381137848,-8.916425349406176e-05,4.126418193761694e-05,0.0,0.0,0.0,-0.0007315271193295003
